pattern_name,open,close,high,low
bullish_engulfing,242.24,243.89,244.9,241.14
bullish_engulfing,242.24,244.01,245.47,241.59
bullish_engulfing,386.7,386.29,387.23,385.69
bullish_engulfing,386.7,388.24,388.59,386.28
bullish_engulfing,217.66,217.25,218.44,216.82
bullish_engulfing,217.66,220.21,221.01,217.32
bullish_engulfing,91.07,90.13,91.54,89.73
bullish_engulfing,91.07,92.88,93.18,90.69
bullish_engulfing,290.65,290.24,291.03,289.51
bullish_engulfing,290.65,292.42,292.78,290.2
bullish_engulfing,322.81,322.33,323.61,321.72
bullish_engulfing,322.81,324.66,325.03,322.44
bullish_engulfing,94.41,93.67,95.11,92.9
bullish_engulfing,94.41,96.9,97.38,93.9
bullish_engulfing,337.25,336.59,337.84,336.04
bullish_engulfing,337.25,338.98,339.73,336.6
bullish_engulfing,247.27,246.57,247.84,246.05
bullish_engulfing,247.27,249.89,250.67,246.86
bullish_engulfing,155.18,157.12,158.17,154.52
bullish_engulfing,155.18,156.6,157.91,154.51
bullish_engulfing,199.08,198.28,199.82,197.62
bullish_engulfing,199.08,201.38,202.12,198.5
bullish_engulfing,99.05,98.4,99.75,97.64
bullish_engulfing,99.05,100.67,101.02,98.64
bullish_engulfing,172.76,172.32,173.48,171.93
bullish_engulfing,172.76,175.06,175.49,172.2
bullish_engulfing,384.44,383.9,384.99,383.5
bullish_engulfing,384.44,386.66,387.12,383.96
bullish_engulfing,285.29,286.77,287.31,283.92
bullish_engulfing,285.29,286.84,287.72,284.62
bullish_engulfing,195.12,194.4,195.88,194.02
bullish_engulfing,195.12,197.64,198.25,194.65
bullish_engulfing,261.76,260.78,262.56,260.15
bullish_engulfing,261.76,264.01,264.51,261.06
bullish_engulfing,231.67,231.11,232.09,230.79
bullish_engulfing,231.67,234.64,235.35,230.99
bullish_engulfing,336.61,335.62,337.12,335.18
bullish_engulfing,336.61,338.36,339.06,336.27
bullish_engulfing,195.93,195.02,196.55,194.34
bullish_engulfing,195.93,198.65,199.18,195.52
bullish_engulfing,337.97,339.58,341.03,337.21
bullish_engulfing,337.97,339.33,340.13,337.21
bullish_engulfing,101.4,100.9,101.99,100.2
bullish_engulfing,101.4,103.21,103.57,100.86
bullish_engulfing,132.39,133.93,134.84,131.37
bullish_engulfing,132.39,134.3,134.97,131.6
bullish_engulfing,355.19,354.73,355.76,354.08
bullish_engulfing,355.19,357.07,357.77,354.73
bullish_engulfing,347.13,346.56,347.74,345.97
bullish_engulfing,347.13,350.04,350.56,346.74
bullish_engulfing,347.2,346.33,347.57,345.61
bullish_engulfing,347.2,348.91,349.64,346.72
bullish_engulfing,251.45,252.75,253.26,250.19
bullish_engulfing,251.45,252.56,253.39,250.4
bullish_engulfing,130.09,131.8,132.99,128.97
bullish_engulfing,130.09,131.96,133.04,129.3
bullish_engulfing,332.13,331.43,332.51,330.7
bullish_engulfing,332.13,334.2,334.55,331.59
bullish_engulfing,264.83,264.2,265.35,263.44
bullish_engulfing,264.83,267.57,267.9,264.26
bullish_engulfing,325.01,324.32,325.66,323.65
bullish_engulfing,325.01,327.51,328.11,324.27
bullish_engulfing,157.75,156.81,158.1,156.31
bullish_engulfing,157.75,159.58,159.95,156.99
bullish_engulfing,386.73,385.82,387.52,385.36
bullish_engulfing,386.73,389.2,389.66,386.37
bullish_engulfing,286.42,285.43,286.89,284.99
bullish_engulfing,286.42,288.75,289.44,286.02
bullish_engulfing,97.09,96.39,97.48,95.71
bullish_engulfing,97.09,98.84,99.17,96.52
bearish_engulfing,103.58,104.17,104.88,102.8
bearish_engulfing,103.58,100.8,104.21,100.41
bearish_engulfing,183.78,185.59,186.87,182.67
bearish_engulfing,183.78,185.52,186.6,182.84
bearish_engulfing,312.32,313.15,313.54,311.74
bearish_engulfing,312.32,310.54,312.81,310.01
bearish_engulfing,292.96,293.6,294.07,292.28
bearish_engulfing,292.96,290.13,293.44,289.33
bearish_engulfing,183.46,183.95,184.54,182.75
bearish_engulfing,183.46,181.71,184.18,181.27
bearish_engulfing,379.56,380.19,380.89,379.09
bearish_engulfing,379.56,377.96,380.09,377.24
bearish_engulfing,233.75,235.27,236.5,232.41
bearish_engulfing,233.75,235.27,236.02,232.67
bearish_engulfing,316.82,317.35,317.65,316.35
bearish_engulfing,316.82,314.31,317.42,313.86
bearish_engulfing,197.92,198.84,199.23,197.58
bearish_engulfing,197.92,195.59,198.7,195.27
bearish_engulfing,233.83,234.47,234.77,233.23
bearish_engulfing,233.83,232.32,234.59,231.95
bearish_engulfing,285.3,287.23,287.95,284.41
bearish_engulfing,285.3,287.06,288.05,283.89
bearish_engulfing,228.31,230.26,231.69,227.15
bearish_engulfing,228.31,229.57,230.34,227.18
bearish_engulfing,293.37,294.2,294.7,292.68
bearish_engulfing,293.37,290.91,293.9,290.41
bearish_engulfing,215.76,216.76,218.22,215.15
bearish_engulfing,215.76,217.57,218.49,215.17
bearish_engulfing,347.77,348.59,349.04,347.27
bearish_engulfing,347.77,345.22,348.54,344.86
bearish_engulfing,332.79,334.47,335.64,332.15
bearish_engulfing,332.79,334.43,335.12,331.84
bearish_engulfing,89.91,91.91,92.84,88.47
bearish_engulfing,89.91,91.02,92.46,88.85
bearish_engulfing,339.81,340.21,340.9,339.33
bearish_engulfing,339.81,337.1,340.22,336.43
bearish_engulfing,298.19,300.01,301.5,297.39
bearish_engulfing,298.19,299.65,301.02,297.53
bearish_engulfing,248.68,249.5,250.04,248.33
bearish_engulfing,248.68,247.04,249.16,246.27
bearish_engulfing,291.07,291.56,291.93,290.68
bearish_engulfing,291.07,289.34,291.38,288.9
bearish_engulfing,278.54,279.5,280.27,277.83
bearish_engulfing,278.54,276.22,279.33,275.52
bearish_engulfing,184.69,186.23,186.98,183.24
bearish_engulfing,184.69,186.68,187.75,183.59
bearish_engulfing,352.1,352.92,353.57,351.69
bearish_engulfing,352.1,349.57,352.5,348.78
bearish_engulfing,285.59,287.27,287.99,284.53
bearish_engulfing,285.59,287.37,288.53,284.99
bearish_engulfing,367.88,369.78,370.92,366.84
bearish_engulfing,367.88,368.93,370.38,366.65
bearish_engulfing,359.27,359.99,360.73,358.9
bearish_engulfing,359.27,356.81,359.72,356.12
bearish_engulfing,202.83,203.81,204.58,202.24
bearish_engulfing,202.83,200.71,203.22,200.24
bearish_engulfing,268.91,270.29,271.0,267.55
bearish_engulfing,268.91,270.74,271.64,267.42
bearish_engulfing,382.31,382.91,383.44,381.91
bearish_engulfing,382.31,379.58,382.62,378.85
bearish_engulfing,323.45,324.36,324.74,322.66
bearish_engulfing,323.45,321.9,324.1,321.48
bearish_engulfing,80.89,81.53,82.3,80.37
bearish_engulfing,80.89,78.89,81.43,78.21
bearish_engulfing,112.99,113.95,114.44,112.47
bearish_engulfing,112.99,110.76,113.7,110.19
bearish_engulfing,292.47,294.07,295.34,291.4
bearish_engulfing,292.47,293.7,294.74,291.88
bearish_engulfing,346.07,347.94,349.34,344.67
bearish_engulfing,346.07,347.18,348.38,345.39
bearish_engulfing,82.37,82.98,83.44,81.85
bearish_engulfing,82.37,80.11,83.15,79.65
bearish_engulfing,380.04,380.55,380.87,379.69
bearish_engulfing,380.04,377.66,380.39,377.24
bearish_engulfing,313.99,315.36,316.34,312.91
bearish_engulfing,313.99,315.19,316.04,313.37
bearish_engulfing,106.51,107.29,107.82,105.82
bearish_engulfing,106.51,103.86,106.95,103.37
bearish_engulfing,98.75,99.53,100.08,98.35
bearish_engulfing,98.75,96.16,99.36,95.78
bearish_engulfing,276.44,276.97,277.62,276.01
bearish_engulfing,276.44,274.74,276.81,274.38
bearish_engulfing,238.54,239.16,239.85,238.23
bearish_engulfing,238.54,236.86,238.97,236.47
bearish_engulfing,195.79,196.59,197.1,195.11
bearish_engulfing,195.79,193.79,196.48,193.2
bearish_engulfing,292.5,293.3,293.79,292.19
bearish_engulfing,292.5,290.87,292.81,290.19
bearish_engulfing,269.48,270.14,270.66,268.76
bearish_engulfing,269.48,267.21,270.06,266.56
bearish_engulfing,96.36,97.54,98.17,95.21
bearish_engulfing,96.36,98.1,99.12,95.3
bearish_engulfing,225.88,227.64,228.26,224.62
bearish_engulfing,225.88,227.17,227.99,224.69
bearish_engulfing,106.06,106.87,107.46,105.56
bearish_engulfing,106.06,104.32,106.83,103.65
bearish_engulfing,251.97,252.41,252.74,251.22
bearish_engulfing,251.97,249.04,252.59,248.39
bearish_engulfing,168.89,170.68,171.44,167.48
bearish_engulfing,168.89,170.4,170.94,167.65
bearish_engulfing,342.8,343.37,343.97,342.06
bearish_engulfing,342.8,340.1,343.46,339.64
bearish_engulfing,356.21,357.2,357.84,355.44
bearish_engulfing,356.21,353.7,356.88,353.4
bearish_engulfing,327.04,329.03,330.23,325.69
bearish_engulfing,327.04,328.84,329.43,326.27
bearish_engulfing,307.39,308.51,309.45,305.99
bearish_engulfing,307.39,309.17,310.0,306.33
bearish_engulfing,225.1,225.84,226.14,224.34
bearish_engulfing,225.1,222.36,225.41,222.04
bearish_engulfing,389.89,391.3,392.35,389.33
bearish_engulfing,389.89,391.16,392.64,388.63
bearish_engulfing,87.98,89.89,90.76,86.74
bearish_engulfing,87.98,89.0,89.53,87.41
bearish_engulfing,94.62,95.15,95.82,93.86
bearish_engulfing,94.62,91.85,95.21,91.42
bearish_engulfing,332.31,333.09,333.73,331.89
bearish_engulfing,332.31,329.42,332.64,329.05
bearish_engulfing,177.59,178.81,179.35,176.8
bearish_engulfing,177.59,179.52,180.09,176.79
bearish_engulfing,312.92,313.58,314.0,312.4
bearish_engulfing,312.92,311.01,313.45,310.69
bearish_engulfing,266.83,268.42,269.43,266.13
bearish_engulfing,266.83,268.28,268.97,265.59
bearish_engulfing,336.06,336.79,337.36,335.71
bearish_engulfing,336.06,333.64,336.56,333.08
bearish_engulfing,202.14,203.68,205.12,201.27
bearish_engulfing,202.14,203.63,204.59,201.44
bearish_engulfing,263.25,265.01,266.45,262.12
bearish_engulfing,263.25,264.79,265.72,262.01
bearish_engulfing,366.12,367.89,369.24,364.75
bearish_engulfing,366.12,368.03,368.75,364.63
bearish_engulfing,100.49,101.98,103.24,99.54
bearish_engulfing,100.49,101.89,102.79,99.77
bearish_engulfing,352.92,353.34,353.8,352.19
bearish_engulfing,352.92,350.54,353.31,350.15
bearish_engulfing,289.7,291.68,292.84,288.78
bearish_engulfing,289.7,291.63,292.64,288.53
bearish_engulfing,117.85,118.73,119.15,117.53
bearish_engulfing,117.85,115.8,118.16,115.37
bearish_engulfing,337.25,338.62,339.98,336.09
bearish_engulfing,337.25,338.5,339.44,335.83
bearish_engulfing,199.86,200.69,201.42,199.47
bearish_engulfing,199.86,197.72,200.6,197.33
bearish_engulfing,160.02,161.64,162.68,158.76
bearish_engulfing,160.02,161.62,162.14,158.89
bearish_engulfing,235.49,236.14,236.87,235.1
bearish_engulfing,235.49,233.5,236.17,233.02
bearish_engulfing,264.66,266.4,267.19,263.53
bearish_engulfing,264.66,265.73,266.29,263.92
bearish_engulfing,175.42,175.88,176.28,174.87
bearish_engulfing,175.42,173.75,175.92,173.19
bearish_engulfing,359.23,360.1,360.68,358.5
bearish_engulfing,359.23,356.73,359.99,356.11
bearish_engulfing,215.78,216.5,217.05,215.09
bearish_engulfing,215.78,213.62,216.16,213.02
bearish_engulfing,276.21,277.06,277.62,275.81
bearish_engulfing,276.21,274.53,276.8,273.98
bearish_engulfing,290.29,290.89,291.49,289.81
bearish_engulfing,290.29,287.39,291.02,286.93
bearish_engulfing,369.59,371.07,372.52,368.73
bearish_engulfing,369.59,370.87,371.85,368.4
bearish_engulfing,276.13,276.72,277.36,275.68
bearish_engulfing,276.13,273.51,276.76,272.87
bearish_engulfing,215.9,216.55,216.94,215.15
bearish_engulfing,215.9,214.37,216.6,214.02
bearish_engulfing,261.52,262.65,263.27,260.5
bearish_engulfing,261.52,263.21,263.77,260.99
bearish_engulfing,132.86,133.91,134.61,132.19
bearish_engulfing,132.86,134.85,135.95,132.16
bearish_engulfing,108.98,109.76,110.12,108.41
bearish_engulfing,108.98,106.9,109.59,106.33
bearish_engulfing,270.72,271.76,272.85,270.0
bearish_engulfing,270.72,272.5,273.59,270.07
bearish_engulfing,382.3,383.22,383.93,381.9
bearish_engulfing,382.3,379.34,383.02,378.78
bearish_engulfing,157.53,157.96,158.6,156.96
bearish_engulfing,157.53,154.86,157.95,154.43
bearish_engulfing,222.92,223.48,224.09,222.4
bearish_engulfing,222.92,220.68,223.38,220.08
bearish_engulfing,207.7,208.35,209.12,207.19
bearish_engulfing,207.7,205.36,208.15,204.61
bearish_engulfing,271.93,272.58,273.1,271.59
bearish_engulfing,271.93,270.22,272.39,269.72
bearish_engulfing,255.22,255.73,256.43,254.75
bearish_engulfing,255.22,252.63,256.01,251.91
bearish_engulfing,231.27,232.49,233.4,230.19
bearish_engulfing,231.27,232.65,233.43,230.33
bearish_engulfing,120.48,122.25,123.62,119.78
bearish_engulfing,120.48,122.47,123.19,119.13
bearish_engulfing,165.44,166.02,166.52,164.91
bearish_engulfing,165.44,162.73,165.76,162.05
bearish_engulfing,226.96,228.25,229.27,226.36
bearish_engulfing,226.96,228.94,229.63,226.46
bearish_engulfing,169.06,169.87,170.63,168.64
bearish_engulfing,169.06,166.46,169.7,166.12
bearish_engulfing,199.18,199.6,200.38,198.51
bearish_engulfing,199.18,196.54,199.91,196.19
bearish_engulfing,233.78,235.66,236.95,233.16
bearish_engulfing,233.78,235.65,236.94,233.18
bearish_engulfing,146.53,147.78,148.52,145.72
bearish_engulfing,146.53,147.75,148.3,145.79
bearish_engulfing,334.77,335.34,336.0,334.45
bearish_engulfing,334.77,332.56,335.42,331.89
bearish_engulfing,155.21,156.38,157.67,154.53
bearish_engulfing,155.21,156.98,158.22,154.02
bearish_engulfing,140.31,141.2,141.8,139.54
bearish_engulfing,140.31,138.28,140.81,137.58
bearish_engulfing,294.82,295.78,296.38,294.41
bearish_engulfing,294.82,292.5,295.15,292.04
bearish_engulfing,314.01,315.27,316.41,313.11
bearish_engulfing,314.01,315.48,316.96,312.91
bearish_engulfing,352.26,352.71,353.32,351.95
bearish_engulfing,352.26,349.37,353.04,348.61
bearish_engulfing,116.65,117.45,117.76,115.92
bearish_engulfing,116.65,114.04,117.22,113.33
bearish_engulfing,87.96,89.46,90.74,87.37
bearish_engulfing,87.96,89.6,90.38,87.07
bearish_engulfing,174.1,176.02,176.63,173.38
bearish_engulfing,174.1,176.09,176.96,172.95
bearish_engulfing,367.34,368.88,370.34,366.43
bearish_engulfing,367.34,368.58,369.62,365.94
bearish_engulfing,88.18,89.73,90.45,87.46
bearish_engulfing,88.18,89.29,89.9,87.29
bearish_engulfing,138.83,139.61,139.96,138.32
bearish_engulfing,138.83,137.33,139.6,136.69
bearish_engulfing,100.33,100.77,101.38,99.86
bearish_engulfing,100.33,98.46,100.76,97.72
bearish_engulfing,215.44,216.29,217.01,214.94
bearish_engulfing,215.44,213.12,216.16,212.75
bearish_engulfing,166.12,166.87,167.38,165.78
bearish_engulfing,166.12,163.71,166.71,162.97
bearish_engulfing,252.1,253.63,254.35,251.32
bearish_engulfing,252.1,254.01,254.65,251.17
bearish_engulfing,249.18,249.83,250.22,248.45
bearish_engulfing,249.18,247.24,249.63,246.67
bearish_engulfing,122.33,122.74,123.36,121.81
bearish_engulfing,122.33,119.66,122.81,119.27
bearish_engulfing,141.48,141.89,142.54,141.11
bearish_engulfing,141.48,138.99,142.13,138.2
bearish_engulfing,303.32,304.18,304.57,302.57
bearish_engulfing,303.32,301.82,303.83,301.04
bearish_engulfing,330.17,330.75,331.39,329.44
bearish_engulfing,330.17,328.08,330.54,327.51
bearish_engulfing,350.2,350.74,351.32,349.68
bearish_engulfing,350.2,348.01,350.65,347.49
bearish_engulfing,212.15,212.99,213.36,211.56
bearish_engulfing,212.15,209.76,212.56,209.16
bearish_engulfing,319.79,320.3,320.91,319.4
bearish_engulfing,319.79,317.57,320.45,317.05
bearish_engulfing,153.66,154.14,154.58,153.08
bearish_engulfing,153.66,150.9,154.43,150.12
bearish_engulfing,251.88,252.61,253.08,251.18
bearish_engulfing,251.88,250.01,252.51,249.66
bearish_engulfing,329.18,329.81,330.28,328.45
bearish_engulfing,329.18,326.79,329.56,326.13
bearish_engulfing,288.52,290.49,291.28,287.18
bearish_engulfing,288.52,289.83,291.13,287.72
bearish_engulfing,154.21,155.93,156.86,153.41
bearish_engulfing,154.21,155.23,156.16,152.77
bearish_engulfing,179.76,180.75,181.55,179.34
bearish_engulfing,179.76,176.88,180.42,176.5
bearish_engulfing,375.46,376.55,377.59,374.81
bearish_engulfing,375.46,377.24,378.63,374.14
bearish_engulfing,140.12,141.24,142.28,139.39
bearish_engulfing,140.12,141.72,142.57,139.52
bearish_engulfing,397.73,398.88,399.51,396.78
bearish_engulfing,397.73,399.19,399.9,397.15
bearish_engulfing,169.54,171.03,171.65,168.08
bearish_engulfing,169.54,170.74,171.3,168.39
bearish_engulfing,304.07,306.02,307.08,303.53
bearish_engulfing,304.07,305.83,306.85,303.54
bearish_engulfing,246.4,247.11,247.88,246.05
bearish_engulfing,246.4,244.27,246.82,243.59
bearish_engulfing,370.79,371.43,372.22,370.2
bearish_engulfing,370.79,368.22,371.42,367.88
bearish_engulfing,279.02,280.25,281.28,278.19
bearish_engulfing,279.02,280.16,280.8,277.84
bearish_engulfing,189.6,190.59,191.34,188.84
bearish_engulfing,189.6,187.89,189.95,187.2
bearish_engulfing,322.49,323.89,324.52,321.63
bearish_engulfing,322.49,324.48,325.35,321.62
bearish_engulfing,285.71,287.34,288.2,284.45
bearish_engulfing,285.71,287.35,288.34,284.77
bearish_engulfing,195.78,197.2,198.17,194.66
bearish_engulfing,195.78,197.12,198.01,195.16
bearish_engulfing,214.88,216.3,217.27,213.54
bearish_engulfing,214.88,216.27,217.14,213.4
bearish_engulfing,301.23,301.67,302.01,300.72
bearish_engulfing,301.23,298.83,301.55,298.04
bearish_engulfing,113.44,115.42,116.62,112.37
bearish_engulfing,113.44,114.92,115.99,112.39
bearish_engulfing,146.48,147.0,147.59,146.08
bearish_engulfing,146.48,144.01,146.96,143.45
bearish_engulfing,321.92,322.35,323.02,321.59
bearish_engulfing,321.92,320.03,322.33,319.5
bearish_engulfing,288.27,289.37,290.27,287.71
bearish_engulfing,288.27,290.15,290.87,287.15
bearish_engulfing,111.99,112.84,113.28,111.57
bearish_engulfing,111.99,109.32,112.75,108.76
bearish_engulfing,307.91,308.55,309.12,307.35
bearish_engulfing,307.91,305.58,308.43,305.18
bearish_engulfing,129.7,131.08,132.21,128.48
bearish_engulfing,129.7,131.35,132.21,128.98
bearish_engulfing,106.44,107.47,108.68,105.89
bearish_engulfing,106.44,107.83,109.16,105.79
bearish_engulfing,262.39,263.63,264.5,260.95
bearish_engulfing,262.39,263.79,264.44,261.69
bearish_engulfing,315.47,315.91,316.38,314.67
bearish_engulfing,315.47,313.96,316.17,313.51
bearish_engulfing,120.7,121.32,122.03,120.09
bearish_engulfing,120.7,118.26,121.26,117.82
bearish_engulfing,300.61,301.74,302.87,299.34
bearish_engulfing,300.61,302.16,303.0,299.86
bearish_engulfing,211.37,212.1,212.44,210.78
bearish_engulfing,211.37,208.53,211.93,207.88
bearish_engulfing,336.54,337.74,338.64,335.5
bearish_engulfing,336.54,337.96,338.97,335.8
bearish_engulfing,308.31,309.09,309.67,307.82
bearish_engulfing,308.31,305.38,308.8,304.85
bearish_engulfing,218.84,219.25,220.0,218.49
bearish_engulfing,218.84,216.16,219.29,215.77
bearish_engulfing,96.59,98.07,99.39,95.42
bearish_engulfing,96.59,98.57,99.16,95.47
bearish_engulfing,338.87,339.3,339.86,338.28
bearish_engulfing,338.87,336.81,339.26,336.36
bearish_engulfing,378.41,379.09,379.53,378.1
bearish_engulfing,378.41,375.55,379.16,374.87
bearish_engulfing,169.25,170.23,170.77,168.91
bearish_engulfing,169.25,166.86,169.62,166.26
bearish_engulfing,296.22,297.19,297.75,295.45
bearish_engulfing,296.22,293.69,296.83,293.14
bearish_engulfing,257.05,258.27,259.68,256.04
bearish_engulfing,257.05,258.98,259.92,256.25
bearish_engulfing,148.41,149.73,151.17,147.0
bearish_engulfing,148.41,150.0,150.82,147.45
bearish_engulfing,314.89,315.48,316.05,314.35
bearish_engulfing,314.89,311.93,315.46,311.39
bearish_engulfing,285.25,285.82,286.15,284.6
bearish_engulfing,285.25,283.63,285.72,283.16
bearish_engulfing,177.42,178.54,179.33,176.3
bearish_engulfing,177.42,178.63,179.91,176.57
bearish_engulfing,365.15,365.92,366.23,364.62
bearish_engulfing,365.15,362.97,365.49,362.6
bearish_engulfing,310.61,311.44,312.03,310.01
bearish_engulfing,310.61,308.19,311.17,307.43
bearish_engulfing,249.72,250.96,251.58,249.17
bearish_engulfing,249.72,251.48,252.16,248.3
bearish_engulfing,339.32,340.63,341.97,338.53
bearish_engulfing,339.32,340.93,342.21,338.32
bearish_engulfing,366.2,366.87,367.47,365.75
bearish_engulfing,366.2,363.31,366.57,362.76
bearish_engulfing,142.28,143.54,144.31,141.45
bearish_engulfing,142.28,143.87,145.0,141.59
bearish_engulfing,275.17,275.81,276.5,274.67
bearish_engulfing,275.17,273.61,275.78,272.97
bearish_engulfing,215.51,216.39,216.92,215.09
bearish_engulfing,215.51,212.59,216.18,212.15
bearish_engulfing,155.13,155.85,156.51,154.43
bearish_engulfing,155.13,153.17,155.85,152.39
bearish_engulfing,269.07,269.91,270.43,268.6
bearish_engulfing,269.07,266.58,269.57,266.09
bearish_engulfing,123.39,124.07,124.6,122.87
bearish_engulfing,123.39,120.42,124.1,119.93
bearish_engulfing,81.38,82.58,83.23,80.36
bearish_engulfing,81.38,82.58,83.98,80.41
bearish_engulfing,181.85,182.27,182.61,181.54
bearish_engulfing,181.85,179.98,182.25,179.24
bearish_engulfing,385.71,386.24,386.66,385.12
bearish_engulfing,385.71,383.71,386.44,383.07
bearish_engulfing,160.99,162.67,164.04,159.59
bearish_engulfing,160.99,162.07,162.58,159.74
bearish_engulfing,287.03,287.94,288.55,286.44
bearish_engulfing,287.03,285.52,287.44,285.2
bearish_engulfing,376.93,378.36,378.98,375.85
bearish_engulfing,376.93,378.57,379.17,376.07
bearish_engulfing,345.35,345.8,346.33,344.59
bearish_engulfing,345.35,343.59,345.71,342.94
bearish_engulfing,156.34,157.23,157.8,155.69
bearish_engulfing,156.34,154.42,157.12,153.75
bearish_engulfing,335.9,336.79,337.53,335.44
bearish_engulfing,335.9,334.0,336.37,333.25
bearish_engulfing,167.41,168.86,169.71,166.28
bearish_engulfing,167.41,168.94,170.17,166.67
bearish_engulfing,111.02,111.71,112.11,110.63
bearish_engulfing,111.02,108.77,111.8,108.44
bearish_engulfing,265.33,266.53,267.23,264.41
bearish_engulfing,265.33,266.8,267.34,264.5
bearish_engulfing,399.47,400.26,400.93,398.72
bearish_engulfing,399.47,397.97,400.09,397.52
bearish_engulfing,263.37,265.26,266.34,262.24
bearish_engulfing,263.37,264.92,265.56,261.89
bearish_engulfing,172.57,173.21,173.75,172.22
bearish_engulfing,172.57,170.96,173.03,170.36
bearish_engulfing,80.89,81.3,81.97,80.55
bearish_engulfing,80.89,78.59,81.2,78.1
bearish_engulfing,85.77,86.69,87.16,85.46
bearish_engulfing,85.77,83.3,86.26,82.69
bearish_engulfing,112.82,113.3,113.87,112.5
bearish_engulfing,112.82,111.3,113.34,110.68
bearish_engulfing,95.38,96.29,96.66,94.93
bearish_engulfing,95.38,93.44,95.78,92.8
bearish_engulfing,82.55,83.45,84.03,81.89
bearish_engulfing,82.55,80.8,83.09,80.26
bearish_engulfing,93.67,94.98,96.16,93.13
bearish_engulfing,93.67,94.79,95.39,92.69
bearish_engulfing,221.74,222.36,222.78,221.05
bearish_engulfing,221.74,219.74,222.2,219.13
bearish_engulfing,150.59,151.84,153.29,149.73
bearish_engulfing,150.59,151.99,153.42,149.71
bearish_engulfing,395.21,396.64,397.21,393.86
bearish_engulfing,395.21,397.08,398.15,393.93
bearish_engulfing,292.27,293.21,293.85,291.52
bearish_engulfing,292.27,290.39,292.93,289.82
bearish_engulfing,263.83,265.8,266.34,262.71
bearish_engulfing,263.83,265.37,265.91,262.47
bearish_engulfing,196.03,196.74,197.19,195.27
bearish_engulfing,196.03,193.83,196.5,193.14
bearish_engulfing,390.62,391.25,392.02,389.89
bearish_engulfing,390.62,388.91,391.26,388.17
bearish_engulfing,158.81,160.63,162.08,157.99
bearish_engulfing,158.81,160.13,161.41,157.86
bearish_engulfing,125.0,126.98,128.0,124.3
bearish_engulfing,125.0,126.11,127.6,123.62
bearish_engulfing,134.8,135.7,136.03,134.15
bearish_engulfing,134.8,132.11,135.59,131.65
bearish_engulfing,273.12,274.34,275.12,271.8
bearish_engulfing,273.12,274.38,275.2,271.64
bearish_engulfing,193.21,194.19,194.56,192.65
bearish_engulfing,193.21,190.79,193.94,190.26
bearish_engulfing,243.96,244.61,245.01,243.51
bearish_engulfing,243.96,241.69,244.57,240.91
bearish_engulfing,156.96,157.93,158.25,156.27
bearish_engulfing,156.96,154.21,157.33,153.56
bearish_engulfing,176.11,177.69,178.62,175.22
bearish_engulfing,176.11,177.23,177.97,174.73
bearish_engulfing,208.91,210.13,211.59,207.5
bearish_engulfing,208.91,210.0,210.59,207.6
bearish_engulfing,327.64,328.4,328.83,327.04
bearish_engulfing,327.64,325.18,328.2,324.66
bearish_engulfing,333.77,334.7,335.03,333.39
bearish_engulfing,333.77,331.99,334.21,331.22
bearish_engulfing,340.15,341.15,342.56,339.13
bearish_engulfing,340.15,341.19,342.62,339.59
bearish_engulfing,261.26,261.84,262.59,260.7
bearish_engulfing,261.26,258.56,261.77,258.07
bearish_engulfing,162.44,163.76,165.22,161.28
bearish_engulfing,162.44,163.92,165.04,161.09
bearish_engulfing,130.22,131.05,131.79,129.52
bearish_engulfing,130.22,128.61,130.96,128.26
bearish_engulfing,237.74,238.53,238.96,237.26
bearish_engulfing,237.74,235.86,238.41,235.42
bearish_engulfing,166.8,168.19,169.06,165.7
bearish_engulfing,166.8,167.92,168.81,165.65
bearish_engulfing,100.55,101.25,101.62,99.77
bearish_engulfing,100.55,98.74,101.11,98.17
bearish_engulfing,257.13,259.12,259.83,256.43
bearish_engulfing,257.13,258.55,259.75,256.06
bearish_engulfing,239.68,240.69,241.47,238.81
bearish_engulfing,239.68,240.74,242.23,238.96
bearish_engulfing,338.67,339.97,340.52,338.1
bearish_engulfing,338.67,340.06,340.81,338.07
bearish_engulfing,307.24,307.71,308.27,306.47
bearish_engulfing,307.24,305.1,308.02,304.8
bearish_engulfing,152.66,153.42,154.13,152.04
bearish_engulfing,152.66,151.14,153.04,150.82
bearish_engulfing,170.69,171.97,172.8,169.21
bearish_engulfing,170.69,171.84,172.51,169.39
bearish_engulfing,235.48,235.88,236.38,235.08
bearish_engulfing,235.48,232.9,235.84,232.16
bearish_engulfing,323.55,324.04,324.54,323.18
bearish_engulfing,323.55,321.34,324.24,320.8
bearish_engulfing,138.09,139.03,139.69,137.5
bearish_engulfing,138.09,136.45,138.59,135.66
bearish_engulfing,287.69,289.09,289.73,287.19
bearish_engulfing,287.69,289.17,290.03,286.56
bearish_engulfing,350.74,351.59,352.3,350.42
bearish_engulfing,350.74,348.15,351.15,347.52
bearish_engulfing,387.53,388.79,390.07,386.51
bearish_engulfing,387.53,389.3,389.91,387.02
bearish_engulfing,258.91,259.52,260.16,258.27
bearish_engulfing,258.91,256.46,259.36,255.98
bearish_engulfing,144.43,145.48,146.52,143.35
bearish_engulfing,144.43,145.57,146.15,143.53
bearish_engulfing,161.87,163.57,164.88,160.58
bearish_engulfing,161.87,163.65,164.43,161.35
bearish_engulfing,267.28,268.09,268.44,266.97
bearish_engulfing,267.28,265.56,267.87,264.79
bearish_engulfing,302.94,303.65,304.19,302.23
